WHOREGION;FLUSEASON;HEMISPHERE;ITZ;COUNTRY_CODE;COUNTRY_AREA_TERRITORY;ISO_WEEKSTARTDATE;ISO_YEAR;ISO_WEEK;MMWR_WEEKSTARTDATE;MMWR_YEAR;MMWR_WEEK;ORIGIN_SOURCE;AGEGROUP_CODE;CASE_INFO;REPORTED_CASES
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;03/10/2022;2022;40;02/10/2022;2022;40;NOTDEFINED;All;ILI;345
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;10/10/2022;2022;41;09/10/2022;2022;41;NOTDEFINED;All;ILI;404
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;17/10/2022;2022;42;16/10/2022;2022;42;NOTDEFINED;All;ILI;532
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;11/09/2023;2023;37;10/09/2023;2023;37;NOTDEFINED;All;ILI;351
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;18/09/2023;2023;38;17/09/2023;2023;38;NOTDEFINED;All;ILI;348
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;25/09/2023;2023;39;24/09/2023;2023;39;NOTDEFINED;All;ILI;350
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;02/10/2023;2023;40;01/10/2023;2023;40;NOTDEFINED;All;ILI;412
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;09/10/2023;2023;41;08/10/2023;2023;41;NOTDEFINED;All;ILI;411
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;16/10/2023;2023;42;15/10/2023;2023;42;NOTDEFINED;All;ILI;406
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;09/09/2024;2024;37;08/09/2024;2024;37;NOTDEFINED;All;ILI;710
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;16/09/2024;2024;38;15/09/2024;2024;38;NOTDEFINED;All;ILI;476
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;23/09/2024;2024;39;22/09/2024;2024;39;NOTDEFINED;All;ILI;512
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;30/09/2024;2024;40;29/09/2024;2024;40;NOTDEFINED;All;ILI;569
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;07/10/2024;2024;41;06/10/2024;2024;41;NOTDEFINED;All;ILI;624
AMR;SH;SH;FLU_TEMP_SAMR;CHL;Chile;14/10/2024;2024;42;13/10/2024;2024;42;NOTDEFINED;All;ILI;588
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/12/2012;2013;1;30/12/2012;2013;1;NOTDEFINED;All;ILI;1512
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/01/2013;2013;2;06/01/2013;2013;2;NOTDEFINED;All;ILI;1449
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/01/2013;2013;3;13/01/2013;2013;3;NOTDEFINED;All;ILI;2017
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/01/2013;2013;4;20/01/2013;2013;4;NOTDEFINED;All;ILI;1333
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/01/2013;2013;5;27/01/2013;2013;5;NOTDEFINED;All;ILI;1275
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/12/2013;2013;49;01/12/2013;2013;49;NOTDEFINED;All;ILI;1594
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/12/2013;2013;50;08/12/2013;2013;50;NOTDEFINED;All;ILI;1350
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/12/2013;2013;51;15/12/2013;2013;51;NOTDEFINED;All;ILI;994
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/12/2013;2013;52;22/12/2013;2013;52;NOTDEFINED;All;ILI;1296
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/12/2013;2014;1;29/12/2013;2014;1;NOTDEFINED;All;ILI;1192
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/01/2014;2014;2;05/01/2014;2014;2;NOTDEFINED;All;ILI;1540
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/01/2014;2014;3;12/01/2014;2014;3;NOTDEFINED;All;ILI;1436
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/01/2014;2014;4;19/01/2014;2014;4;NOTDEFINED;All;ILI;1370
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/01/2014;2014;5;26/01/2014;2014;5;NOTDEFINED;All;ILI;1276
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/11/2014;2014;48;23/11/2014;2014;48;NOTDEFINED;All;ILI;1333
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/12/2014;2014;49;30/11/2014;2014;49;NOTDEFINED;All;ILI;1328
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/12/2014;2014;50;07/12/2014;2014;50;NOTDEFINED;All;ILI;1287
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/12/2014;2014;51;14/12/2014;2014;51;NOTDEFINED;All;ILI;1450
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/12/2014;2014;52;21/12/2014;2014;52;NOTDEFINED;All;ILI;907
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/12/2014;2015;1;28/12/2014;2014;53;NOTDEFINED;All;ILI;1192
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/08/2015;2015;33;09/08/2015;2015;32;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/08/2015;2015;34;16/08/2015;2015;33;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/08/2015;2015;35;23/08/2015;2015;34;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/08/2015;2015;36;30/08/2015;2015;35;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/09/2015;2015;37;06/09/2015;2015;36;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/09/2015;2015;38;13/09/2015;2015;37;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/04/2016;2016;17;24/04/2016;2016;17;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/05/2016;2016;18;01/05/2016;2016;18;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/05/2016;2016;19;08/05/2016;2016;19;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/05/2016;2016;20;15/05/2016;2016;20;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/05/2016;2016;21;22/05/2016;2016;21;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/05/2016;2016;22;29/05/2016;2016;22;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/02/2013;2013;6;03/02/2013;2013;6;NOTDEFINED;All;ILI;1388
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/02/2013;2013;7;10/02/2013;2013;7;NOTDEFINED;All;ILI;1481
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/02/2013;2013;8;17/02/2013;2013;8;NOTDEFINED;All;ILI;2187
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/02/2013;2013;9;24/02/2013;2013;9;NOTDEFINED;All;ILI;2479
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/03/2013;2013;10;03/03/2013;2013;10;NOTDEFINED;All;ILI;2481
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/12/2016;2016;51;18/12/2016;2016;51;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/12/2016;2016;52;25/12/2016;2016;52;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/01/2017;2017;1;01/01/2017;2017;1;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/01/2017;2017;2;08/01/2017;2017;2;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/01/2017;2017;3;15/01/2017;2017;3;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/01/2017;2017;4;22/01/2017;2017;4;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/11/2017;2017;47;19/11/2017;2017;47;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/11/2017;2017;48;26/11/2017;2017;48;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/12/2017;2017;49;03/12/2017;2017;49;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/12/2017;2017;50;10/12/2017;2017;50;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/12/2017;2017;51;17/12/2017;2017;51;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/12/2017;2017;52;24/12/2017;2017;52;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/01/2018;2018;1;31/12/2017;2018;1;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/01/2018;2018;2;07/01/2018;2018;2;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/03/2013;2013;11;10/03/2013;2013;11;NOTDEFINED;All;ILI;2430
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/02/2014;2014;6;02/02/2014;2014;6;NOTDEFINED;All;ILI;1355
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/02/2014;2014;7;09/02/2014;2014;7;NOTDEFINED;All;ILI;1685
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/02/2014;2014;8;16/02/2014;2014;8;NOTDEFINED;All;ILI;1799
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/02/2014;2014;9;23/02/2014;2014;9;NOTDEFINED;All;ILI;2028
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/03/2014;2014;10;02/03/2014;2014;10;NOTDEFINED;All;ILI;2165
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/01/2018;2018;3;14/01/2018;2018;3;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/01/2018;2018;4;21/01/2018;2018;4;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/11/2018;2018;47;18/11/2018;2018;47;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/11/2018;2018;48;25/11/2018;2018;48;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/12/2018;2018;49;02/12/2018;2018;49;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/12/2018;2018;50;09/12/2018;2018;50;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/12/2018;2018;51;16/12/2018;2018;51;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/03/2014;2014;11;09/03/2014;2014;11;NOTDEFINED;All;ILI;3125
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/09/2015;2015;39;20/09/2015;2015;38;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/09/2015;2015;40;27/09/2015;2015;39;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/10/2015;2015;41;04/10/2015;2015;40;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/10/2015;2015;42;11/10/2015;2015;41;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/10/2015;2015;43;18/10/2015;2015;42;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/10/2015;2015;44;25/10/2015;2015;43;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/06/2016;2016;23;05/06/2016;2016;23;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/06/2016;2016;24;12/06/2016;2016;24;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/06/2016;2016;25;19/06/2016;2016;25;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/06/2016;2016;26;26/06/2016;2016;26;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/07/2016;2016;27;03/07/2016;2016;27;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/07/2016;2016;28;10/07/2016;2016;28;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/01/2017;2017;5;29/01/2017;2017;5;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/12/2018;2018;52;23/12/2018;2018;52;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/12/2018;2019;1;30/12/2018;2019;1;NOTDEFINED;All;ILI;1
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/01/2019;2019;2;06/01/2019;2019;2;NOTDEFINED;All;ILI;0
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/01/2019;2019;3;13/01/2019;2019;3;NOTDEFINED;All;ILI;2
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/01/2019;2019;4;20/01/2019;2019;4;NOTDEFINED;All;ILI;2
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/11/2019;2019;47;17/11/2019;2019;47;NOTDEFINED;All;ILI;12
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/11/2019;2019;48;24/11/2019;2019;48;NOTDEFINED;All;ILI;9
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/02/2017;2017;6;05/02/2017;2017;6;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/02/2017;2017;7;12/02/2017;2017;7;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/02/2017;2017;8;19/02/2017;2017;8;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/02/2017;2017;9;26/02/2017;2017;9;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/03/2017;2017;10;05/03/2017;2017;10;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/01/2018;2018;5;28/01/2018;2018;5;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/02/2018;2018;6;04/02/2018;2018;6;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/02/2018;2018;7;11/02/2018;2018;7;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/02/2018;2018;8;18/02/2018;2018;8;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/02/2018;2018;9;25/02/2018;2018;9;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/03/2018;2018;10;04/03/2018;2018;10;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/01/2019;2019;5;27/01/2019;2019;5;NOTDEFINED;All;ILI;1
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/02/2019;2019;6;03/02/2019;2019;6;NOTDEFINED;All;ILI;2
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/02/2019;2019;7;10/02/2019;2019;7;NOTDEFINED;All;ILI;4
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/02/2019;2019;8;17/02/2019;2019;8;NOTDEFINED;All;ILI;4
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/02/2019;2019;9;24/02/2019;2019;9;NOTDEFINED;All;ILI;3
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/03/2019;2019;10;03/03/2019;2019;10;NOTDEFINED;All;ILI;19
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/01/2020;2020;5;26/01/2020;2020;5;NOTDEFINED;All;ILI;27
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/02/2020;2020;6;02/02/2020;2020;6;NOTDEFINED;All;ILI;31
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/02/2020;2020;7;09/02/2020;2020;7;NOTDEFINED;All;ILI;23
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/02/2020;2020;8;16/02/2020;2020;8;NOTDEFINED;All;ILI;23
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/12/2019;2019;49;01/12/2019;2019;49;NOTDEFINED;All;ILI;7
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/12/2019;2019;50;08/12/2019;2019;50;NOTDEFINED;All;ILI;8
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/12/2019;2019;51;15/12/2019;2019;51;NOTDEFINED;All;ILI;3
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/12/2019;2019;52;22/12/2019;2019;52;NOTDEFINED;All;ILI;1
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/12/2019;2020;1;29/12/2019;2020;1;NOTDEFINED;All;ILI;8
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/01/2020;2020;2;05/01/2020;2020;2;NOTDEFINED;All;ILI;4
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/01/2020;2020;3;12/01/2020;2020;3;NOTDEFINED;All;ILI;19
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/01/2020;2020;4;19/01/2020;2020;4;NOTDEFINED;All;ILI;21
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/04/2021;2021;16;18/04/2021;2021;16;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/04/2021;2021;17;25/04/2021;2021;17;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/05/2021;2021;18;02/05/2021;2021;18;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/05/2021;2021;19;09/05/2021;2021;19;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/05/2021;2021;20;16/05/2021;2021;20;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/05/2021;2021;21;23/05/2021;2021;21;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/02/2020;2020;9;23/02/2020;2020;9;NOTDEFINED;All;ILI;24
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/03/2020;2020;10;01/03/2020;2020;10;NOTDEFINED;All;ILI;16
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/05/2021;2021;22;30/05/2021;2021;22;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/06/2021;2021;23;06/06/2021;2021;23;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/06/2021;2021;24;13/06/2021;2021;24;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/06/2021;2021;25;20/06/2021;2021;25;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/06/2021;2021;26;27/06/2021;2021;26;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/04/2022;2022;16;17/04/2022;2022;16;NOTDEFINED;All;ILI;23
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/04/2022;2022;17;24/04/2022;2022;17;NOTDEFINED;All;ILI;18
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/05/2022;2022;18;01/05/2022;2022;18;NOTDEFINED;All;ILI;41
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/05/2022;2022;19;08/05/2022;2022;19;NOTDEFINED;All;ILI;28
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/05/2022;2022;20;15/05/2022;2022;20;NOTDEFINED;All;ILI;39
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/05/2022;2022;21;22/05/2022;2022;21;NOTDEFINED;All;ILI;40
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/04/2023;2023;16;16/04/2023;2023;16;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/07/2021;2021;27;04/07/2021;2021;27;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/05/2022;2022;22;29/05/2022;2022;22;NOTDEFINED;All;ILI;57
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/06/2022;2022;23;05/06/2022;2022;23;NOTDEFINED;All;ILI;38
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/06/2022;2022;24;12/06/2022;2022;24;NOTDEFINED;All;ILI;59
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/06/2022;2022;25;19/06/2022;2022;25;NOTDEFINED;All;ILI;39
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/06/2022;2022;26;26/06/2022;2022;26;NOTDEFINED;All;ILI;23
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/07/2022;2022;27;03/07/2022;2022;27;NOTDEFINED;All;ILI;25
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/04/2023;2023;17;23/04/2023;2023;17;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/05/2023;2023;18;30/04/2023;2023;18;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/05/2023;2023;19;07/05/2023;2023;19;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/05/2023;2023;20;14/05/2023;2023;20;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/05/2023;2023;21;21/05/2023;2023;21;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/04/2024;2024;16;14/04/2024;2024;16;NOTDEFINED;All;ILI;43
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/04/2024;2024;17;21/04/2024;2024;17;NOTDEFINED;All;ILI;30
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/05/2023;2023;22;28/05/2023;2023;22;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/06/2023;2023;23;04/06/2023;2023;23;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/06/2023;2023;24;11/06/2023;2023;24;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/06/2023;2023;25;18/06/2023;2023;25;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/06/2023;2023;26;25/06/2023;2023;26;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/07/2023;2023;27;02/07/2023;2023;27;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/05/2024;2024;22;26/05/2024;2024;22;NOTDEFINED;All;ILI;38
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/04/2024;2024;18;28/04/2024;2024;18;NOTDEFINED;All;ILI;42
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/05/2024;2024;19;05/05/2024;2024;19;NOTDEFINED;All;ILI;41
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/05/2024;2024;20;12/05/2024;2024;20;NOTDEFINED;All;ILI;43
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/05/2024;2024;21;19/05/2024;2024;21;NOTDEFINED;All;ILI;52
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/06/2024;2024;23;02/06/2024;2024;23;NOTDEFINED;All;ILI;25
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/06/2024;2024;24;09/06/2024;2024;24;NOTDEFINED;All;ILI;36
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/06/2024;2024;25;16/06/2024;2024;25;NOTDEFINED;All;ILI;45
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/06/2024;2024;26;23/06/2024;2024;26;NOTDEFINED;All;ILI;34
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/07/2024;2024;27;30/06/2024;2024;27;NOTDEFINED;All;ILI;22
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/06/2013;2013;24;09/06/2013;2013;24;NOTDEFINED;All;ILI;2273
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/06/2013;2013;25;16/06/2013;2013;25;NOTDEFINED;All;ILI;2016
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/06/2013;2013;26;23/06/2013;2013;26;NOTDEFINED;All;ILI;1478
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/07/2013;2013;27;30/06/2013;2013;27;NOTDEFINED;All;ILI;1642
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/07/2013;2013;28;07/07/2013;2013;28;NOTDEFINED;All;ILI;1404
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/07/2013;2013;29;14/07/2013;2013;29;NOTDEFINED;All;ILI;1040
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/06/2014;2014;24;08/06/2014;2014;24;NOTDEFINED;All;ILI;1861
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/06/2014;2014;25;15/06/2014;2014;25;NOTDEFINED;All;ILI;1870
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/06/2014;2014;26;22/06/2014;2014;26;NOTDEFINED;All;ILI;1554
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/06/2014;2014;27;29/06/2014;2014;27;NOTDEFINED;All;ILI;1694
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/07/2014;2014;28;06/07/2014;2014;28;NOTDEFINED;All;ILI;1514
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/07/2014;2014;29;13/07/2014;2014;29;NOTDEFINED;All;ILI;1274
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/02/2015;2015;9;22/02/2015;2015;8;NOTDEFINED;All;ILI;
